Course,Year Level,Category,Comment,Sentiment,Date
BEED,2,Faculty,"Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. Kasabay nito, Grabe ang dami ng requirements na binigay overnight lang, sobrang stressful.",Negative,2026-08-17
BSCS,2,Faculty,"For me, Nagustuhan ko yung ginawa niyang group projects, naging mas fun ang pag-aaral. Kudos talaga, hindi boring ang lecture kahit tatlong oras. That's it naman.",Positive,2026-08-06
BSIS,4,Staff,"Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko. Plus, Solved agad nila yung concern ko kahit medyo complicated pa yun. Sana po maayos pa.",Positive,2026-08-13
BEED,4,Faculty,"Base sa experience ko, Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Sana po maayos pa.",Neutral,2026-08-10
BSN,3,Facilities,"Base sa experience ko, Okay lang naman ang mga pasilidad, wala namang malaking problema. Kasabay nito, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan.",Neutral,2026-08-16
BSIS,4,Payments,"Overall, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Also, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses.",Negative,2026-08-02
BSIS,2,Faculty,"For me, Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami. Feeling ko sobrang favoritism, iba yung treatment sa ibang section.",Negative,2026-08-05
BSIS,4,Faculty,"Passable ang klase, may mga part lang na medyo mahirap sundan. Kasabay nito, Consistent naman sa schedule pero konti lang ang interaction sa class.",Neutral,2026-08-20
BSN,2,Faculty,"Overall, Passable ang klase, may mga part lang na medyo mahirap sundan. Yun lang po.",Neutral,2026-08-12
BSIS,2,Payments,"Honestly, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. At saka, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. Sana po maayos pa.",Negative,2026-08-02
BEED,1,Staff,"Overall, Parang naiirita sila kapag nagtatanong kami, minsan makasakit ng loob ang sagot. Plus, Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions. Yun lang po.",Negative,2026-08-15
BEED,1,Facilities,"For me, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Plus, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Sana po maayos pa.",Positive,2026-08-06
BSBA,2,Payments,"Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses.",Negative,2026-08-01
BSBA,3,Faculty,"Honestly, Nakaka-frustrate kasi hindi na-explain ng maayos bago pa kami binigyan ng exam. Nahihirapan akong sumunod sa lecture kasi sobrang bilis at walang recap. Sana mapansin ito.",Negative,2026-08-16
BSCS,1,Staff,"Honestly, Ang galing ng customer service, sinagot lahat ng tanong ko nang maayos. Sana mapansin ito.",Positive,2026-08-15
BSCS,1,Staff,"Base sa experience ko, Naantala ang enrollment ko dahil sa mali nilang input sa system. Kasabay nito, Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Yun lang po.",Negative,2026-08-03
BSN,1,Staff,"Honestly, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. At saka, Sapat naman ang tulong, though pwede pang paganahan ang follow-through.",Neutral,2026-08-21
BEED,3,Faculty,"Medyo puro lecture pero at least clear naman ang mga concepts. Plus, Consistent naman sa schedule pero konti lang ang interaction sa class. That's it naman.",Neutral,2026-08-19
BSCS,3,Faculty,"Base sa experience ko, Effective yung teaching style, gusto ko pumasok kahit umaga pa.",Positive,2026-08-05
BEED,1,Payments,"For me, Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Plus, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Sana po maayos pa.",Negative,2026-08-05
BSBA,2,Staff,"Overall, Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. At saka, Medyo mabagal ang proseso pero natapos naman sa huli. Sana ma-continue.",Neutral,2026-08-07
BSN,3,Payments,"Honestly, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Kasabay nito, Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Sana mapansin ito.",Negative,2026-08-12
BSA,3,Faculty,"Overall, Hirap kausapin, parang ayaw talaga sumagot sa concerns namin. Plus, Nahihirapan akong sumunod sa lecture kasi sobrang bilis at walang recap.",Negative,2026-08-20
BSCS,3,Staff,"For me, Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions. Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff.",Negative,2026-08-02
BSIS,2,Facilities,"Base sa experience ko, Sira ang projector kaya hirap kaming makita ang mga slides. At saka, Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. Yun lang po.",Negative,2026-08-12
BSN,3,Staff,"Maayos ang communication, may updates palagi kung ano na ang status ng request ko. That's it naman.",Positive,2026-08-18
BEED,3,Faculty,"Base sa experience ko, Manageable ang workload, though pwede pang dagdagan ng examples.",Neutral,2026-08-03
BSA,3,Staff,"Sa totoo lang, Nawala yung documents ko, kailangan ko pang mag-resubmit ng lahat. Plus, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo.",Negative,2026-08-03
BSCS,1,Faculty,"For me, Manageable ang workload, though pwede pang dagdagan ng examples. Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Yun lang po.",Neutral,2026-08-06
BSIS,4,Payments,"Sa totoo lang, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Dagdag pa rito, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Sana po maayos pa.",Neutral,2026-08-20
BSCS,3,Facilities,"For me, Manageable naman ang traffic sa hallway kahit peak hours. At saka, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Sana ma-continue.",Neutral,2026-08-01
BSIT,4,Facilities,"Overall, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. That's it naman.",Positive,2026-08-07
BSN,3,Facilities,"Honestly, Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Kasabay nito, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos.",Positive,2026-08-13
BSN,4,Staff,"Medyo mabagal ang proseso pero natapos naman sa huli. Dagdag pa rito, Standard lang ang service, walang masyadong extraordinary pero gumagana naman.",Neutral,2026-08-12
BSIT,2,Facilities,"For me, Okay lang naman ang mga pasilidad, wala namang malaking problema. Gumagana naman ang mga equipment kahit medyo luma na. Sana ma-continue.",Neutral,2026-08-14
BSCS,3,Staff,"Honestly, Sapat naman ang tulong, though pwede pang paganahan ang follow-through. Kasabay nito, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Sana ma-continue.",Neutral,2026-08-21
BSN,1,Faculty,"For me, Sobrang helpful ng consultation hours, laging may time para sa amin.",Positive,2026-08-06
BSA,2,Facilities,"Sa totoo lang, Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. At saka, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako.",Positive,2026-08-16
BSIS,4,Payments,"Overall, Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Sana ma-continue.",Negative,2026-08-03
BSIS,2,Faculty,"Overall, Effective yung teaching style, gusto ko pumasok kahit umaga pa. Also, Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko. Yun lang po.",Positive,2026-08-10
BSA,3,Staff,"For me, Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong. Kasabay nito, Solved agad nila yung concern ko kahit medyo complicated pa yun. That's it naman.",Positive,2026-08-14
BEED,2,Faculty,"Overall, Ang saya ng klase dahil interactive at hindi puro lecture lang, may activities talaga. Plus, Ang bilis niya sumagot sa messages namin, super approachable talaga.",Positive,2026-08-10
BSIS,4,Payments,"Sa totoo lang, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Okay lang ang proseso, walang malaking hassle sa pagbabayad.",Neutral,2026-08-02
BSIT,3,Facilities,"Honestly, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. Sana ma-continue.",Positive,2026-08-13
BEED,3,Staff,"Base sa experience ko, Sapat naman ang tulong, though pwede pang paganahan ang follow-through. Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado.",Neutral,2026-08-15
BSIS,2,Payments,"Sa totoo lang, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Dagdag pa rito, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Sana ma-continue.",Neutral,2026-08-13
BSCS,1,Faculty,"Base sa experience ko, Sobrang helpful ng consultation hours, laging may time para sa amin. Kasabay nito, Proud ako maging student niya, malaki ang natutunan ko this semester. Sana ma-continue.",Positive,2026-08-13
BSIT,2,Staff,"Overall, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Kasabay nito, Ang galing ng customer service, sinagot lahat ng tanong ko nang maayos.",Positive,2026-08-09
BSN,1,Payments,"Base sa experience ko, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. Plus, Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Yun lang po.",Positive,2026-08-19
BSIS,4,Faculty,"Base sa experience ko, Late palagi mag-post ng grades kaya hindi namin alam kung saan kami kulang. Sana mapansin ito.",Negative,2026-08-15
BSA,3,Staff,"Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request. Naantala ang enrollment ko dahil sa mali nilang input sa system.",Negative,2026-08-15
BSBA,4,Facilities,"Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Dagdag pa rito, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Yun lang po.",Positive,2026-08-09
BEED,2,Faculty,"Medyo puro lecture pero at least clear naman ang mga concepts. Also, Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal.",Neutral,2026-08-08
BEED,4,Staff,"Base sa experience ko, Fine lang ang experience ko, wala akong major issue sa transaction. Plus, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig.",Neutral,2026-08-06
BSIS,4,Facilities,"Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Plus, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko.",Negative,2026-08-15
BSA,4,Payments,"Overall, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila.",Positive,2026-08-09
BSBA,4,Staff,"Sa totoo lang, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Sana po maayos pa.",Positive,2026-08-14
BEED,4,Staff,"For me, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado.",Neutral,2026-08-08
BSBA,4,Payments,"Overall, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Dagdag pa rito, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sana po maayos pa.",Neutral,2026-08-07
BSIS,2,Faculty,"Sa totoo lang, Wala akong natutunan sa buong semester, puro readings na wala namang discussion. Also, Feeling ko sobrang favoritism, iba yung treatment sa ibang section.",Negative,2026-08-13
BSN,1,Staff,"Sa totoo lang, Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko. Plus, Approachable sila lalo na yung nasa front desk, madali lang lapitan. Sana po maayos pa.",Positive,2026-08-10
BEED,4,Faculty,"Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko. Also, Nakakatuwa kasi may humor pa sa gitna ng mahirap na lesson, hindi nakakaantok. That's it naman.",Positive,2026-08-19
BSIS,3,Payments,"Sa totoo lang, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. That's it naman.",Negative,2026-08-15
BSN,4,Staff,"Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. At saka, Rude yung pagsagot sa akin kahit magalang naman ako magtanong.",Negative,2026-08-18
BSCS,4,Payments,"Honestly, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Dagdag pa rito, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye.",Neutral,2026-08-13
BSIT,2,Faculty,"Base sa experience ko, Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. Also, Feeling ko sobrang favoritism, iba yung treatment sa ibang section. Sana po maayos pa.",Negative,2026-08-18
BSIT,1,Payments,"Base sa experience ko, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Dagdag pa rito, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana po maayos pa.",Neutral,2026-08-02
BSA,3,Staff,"Overall, Efficient sila mag-assist, alam nila agad kung ano gagawin ko. Plus, Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko. Sana ma-continue.",Positive,2026-08-06
BSA,2,Payments,"Honestly, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Kasabay nito, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sana mapansin ito.",Neutral,2026-08-09
BSN,2,Facilities,"Sa totoo lang, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Sana mapansin ito.",Negative,2026-08-20
BEED,2,Staff,"Sa totoo lang, Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot. Plus, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. Yun lang po.",Negative,2026-08-17
BSA,4,Facilities,"Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante. That's it naman.",Negative,2026-08-21
BSIT,2,Facilities,Sobrang init sa loob ng room kasi sira ang aircon for weeks na. That's it naman.,Negative,2026-08-12
BSIT,3,Staff,Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions.,Negative,2026-08-09
BSIT,3,Payments,"Base sa experience ko, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. Sana mapansin ito.",Positive,2026-08-13
BSA,2,Facilities,"Base sa experience ko, Functional pa rin ang mga computer sa lab kahit mabagal konti. Plus, Okay lang naman ang mga pasilidad, wala namang malaking problema. Sana ma-continue.",Neutral,2026-08-02
BSBA,1,Faculty,"Honestly, Nakakatuwa kasi may humor pa sa gitna ng mahirap na lesson, hindi nakakaantok. Sana po maayos pa.",Positive,2026-08-19
BSIT,1,Facilities,"Base sa experience ko, Manageable naman ang traffic sa hallway kahit peak hours. Functional pa rin ang mga computer sa lab kahit mabagal konti.",Neutral,2026-08-03
BSA,1,Facilities,"Functional pa rin ang mga computer sa lab kahit mabagal konti. Plus, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Sana ma-continue.",Neutral,2026-08-02
BSA,1,Payments,"For me, Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Kasabay nito, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Sana ma-continue.",Negative,2026-08-06
BSCS,2,Facilities,"Base sa experience ko, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos.",Positive,2026-08-04
BSA,4,Payments,"Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Also, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction.",Positive,2026-08-11
BSBA,3,Payments,"Sa totoo lang, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana ma-continue.",Neutral,2026-08-21
BSN,3,Faculty,"Overall, Effective yung teaching style, gusto ko pumasok kahit umaga pa. Dagdag pa rito, Grabe, ang galing mag-explain, may mga real-life examples pa na madaling ma-relate.",Positive,2026-08-14
BSBA,3,Facilities,"Palaging discconnect ang wifi, nakakaabala sa mga submission namin.",Negative,2026-08-11
BSN,2,Facilities,"Sa totoo lang, Okay lang naman ang mga pasilidad, wala namang malaking problema. Plus, Functional pa rin ang mga computer sa lab kahit mabagal konti. Sana ma-continue.",Neutral,2026-08-19
BSIS,1,Payments,"For me, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Kasabay nito, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis.",Positive,2026-08-17
BEED,2,Payments,"Overall, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Sana po maayos pa.",Negative,2026-08-14
BSBA,3,Facilities,"Overall, Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. That's it naman.",Positive,2026-08-17
BSCS,1,Faculty,"Sa totoo lang, Straightforward ang lectures, wala namang major issue. Kasabay nito, Okay lang naman ang klase, standard lang, walang masyadong kakaiba.",Neutral,2026-08-03
