Category,Sentiment,Comment,Facilities_Bathrooms,Facilities_Cafeteria,Facilities_Classrooms,Facilities_Cleanliness,Facilities_Computers,Facilities_Furniture,Facilities_Monitors,Facilities_Spaces,Payments_Accessibility,Payments_Accounting,Payments_Courteous,Payments_DigitalTrust,Payments_InfoClarity,Payments_Processing,Payments_Queues,Payments_Security,Professor_Approachability,Professor_Clarity,Professor_ClassroomMgmt,Professor_Fairness,Professor_Feedback,Professor_Mastery,Professor_Punctuality,Professor_TeachingQuality,Professor_TeachingStyle,Staff_AdminComm,Staff_Canteen,Staff_Cashier,Staff_Maintenance,Staff_OfficeStaff,Staff_Registrar,Staff_Safety,Staff_Substitute,Rating
Staff,Positive,The registrar was polite this sem.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3
Payments,Positive,"payment was quick and easy, in general.",,,,,,,,,5.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,4
Professors,Neutral,"good prof, no complaints. 😐 - sa totoo lang.",,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,3
Facilities,Neutral,"So far, the classroom is fair for now.",4.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Neutral,"Sana mas maraming examples - overall, my honest thoughts.",,,,,,,,,,,,,,,,,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,,,,,,,,,3
Staff,Negative,Cashier needs more people on duty.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,2
Facilities,Negative,Sana updated yung website. 😭 — tbh.,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
Staff,Negative,"si guard kulang minsan today. Also, sobrang masungit ng staff dito.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2
Facilities,Positive,yung wifi sulit talaga this sem 😭,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Neutral,"Staff was there, did their job. 😐",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3
Professors,Neutral,"Overall, the instructor is decent enough this sem. 🙂",,,,,,,,,,,,,,,,,2.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,,,,,,,,,3
Professors,Negative,"Ang bagal intindihin minsan. 😭 Also, sana mas maraming examples.",,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,2
Facilities,Negative,"The cafeteria was neglected for months. On the other hand, so far, the projector is in good condition today. 😅",1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Positive,Very good professor. 😅 - for real.,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,,,,,,,,,5
Staff,Negative,Front desk was unresponsive.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2
Professors,Neutral,"Good prof, no complaints. Sana mas malinaw magturo.",,,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Staff,Neutral,"The maintenance team was fine, nothing to add lately. 😭",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2
Staff,Positive,admin helpful naman this sem 😭,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,4
Facilities,Negative,"Sana updated yung website. 🙂 Also, nothing special about the room.",3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Neutral,medyo strict si facilitator lately,,,,,,,,,,,,,,,,,3.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,,,,,,,,,3
Payments,Negative,yung payment ang bagal this week,,,,,,,,,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,2
Professors,Negative,mabilis masyado magturo yung instructor this sem 🙂; medyo dagdagan minsan pero okay naman.,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1
Professors,Neutral,The lecturer is okay this sem.,,,,,,,,,,,,,,,,,3.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,,,,,,,,,3
Professors,Negative,"Sana mas malinaw magturo. On the other hand, grading felt unfair sometimes. 😅",,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,2
Facilities,Neutral,walang extra hallway 😅 The clinic was neglected for months this week. 🙂,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,si ma'am walang preparation ngayong sem. Medyo strict si prof. 😅,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,2
Facilities,Positive,"Nice environment overall. Honestly, the chairs was spacious enough today.",5.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,"Love the library! 🙂 Also, malinis naman ang campus.",4.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,The clinic worked fine today this sem. The cafeteria was clean and quiet this week. 🙂,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Neutral,"sana mas malinaw yung announcements, sakto lang.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,3
Facilities,Negative,The cafeteria needs cleaning ngayong sem.,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Negative,May paborito talaga siya sa klase. si prof considerate,,,,,,,,,,,,,,,,,2.0,1.0,2.0,5.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,2
Payments,Neutral,"Overall, the billing office was okay, nothing special this week. 😅",,,,,,,,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,3
Professors,Neutral,"good prof, no complaints. 😭 - overall.",,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,,,,3
Facilities,Positive,Malinis naman ang campus. 😭 - sa totoo lang.,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Negative,yung secretary walang pasensya,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2
Facilities,Neutral,"okay yung library hours. 😐, not bad not great.",3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Neutral,pwede na yung prof lately,,,,,,,,,,,,,,,,,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,3
Facilities,Neutral,Nothing special about the room. 😅 - sa totoo lang.,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,"So far, the cafeteria is okay this week.",3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Negative,admin medyo late magreply this sem 😅,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2
Staff,Positive,guard sa gate mabilis sumagot,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4
Professors,Positive,"si facilitator maayos magturo. On the other hand, sobrang taray ng dating niya.",,,,,,,,,,,,,,,,,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,4
Staff,Neutral,"Honestly, the staff was average overall.",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3
Staff,Negative,Admin staff was dismissive of my concern.,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,2
Payments,Negative,ang haba ng pila tuition,,,,,,,,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Staff,Neutral,"So far, cashier was okay, nothing special ngayong sem. 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3
Payments,Neutral,"It's fine, nothing more to say. Good experience overall. 😭",,,,,,,,,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,3
Payments,Negative,The online payment system was posted late. 🙂,,,,,,,,,1.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,2
Facilities,Positive,The library was comfortable today.,2.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Positive,the cashier's office had no issues at all — in general.,,,,,,,,,4.0,3.0,4.0,5.0,5.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,4
Staff,Neutral,"Staff was there, did their job - medyo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3
Payments,Positive,mabilis magprocess yung breakdown 🙂,,,,,,,,,2.0,5.0,5.0,1.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,4
Payments,Positive,"Good experience overall. On the other hand, no problem with payments. 😭",,,,,,,,,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Professors,Positive,"So far, prof is very approachable ngayong sem. 🙂",,,,,,,,,,,,,,,,,4.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,,,,,,,,,4
Payments,Negative,"Payment confirmation took time. 😭 Sa ngayon, the cashier's office was fair enough this sem.",,,,,,,,,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,2
Payments,Neutral,"Honestly, tuition could be clearer lately. On the other hand, it's fine, nothing more to say. 😅",,,,,,,,,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Negative,amoy hindi maganda yung projector lately 😭,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Facilities,Positive,"Nice environment overall. 😅 Also, love the library!",4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Positive,"Good experience overall, so far so good.",,,,,,,,,2.0,5.0,3.0,4.0,2.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Facilities,Positive,Nice environment overall. 😅 The cafeteria is in good condition this sem. 😭,4.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Positive,adviser considerate 🙂,,,,,,,,,,,,,,,,,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,,,,,,,,,4
Facilities,Negative,"So far, the aircon was in bad shape lately.",1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Positive,mabait si facilitator,,,,,,,,,,,,,,,,,5.0,4.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,,,,,,,,,4
Payments,Negative,"may tagong bayad na di alam yung breakdown today. On the other hand, confusing yung payment breakdown.",,,,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,2
Payments,Positive,The online payment system was easy to use lately. The billing office had hidden fees this sem. 🙂,,,,,,,,,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Positive,"So far, staff handled my concern well today.",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4
Staff,Negative,The secretary ignored my concern completely this week. 😭,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2
Staff,Negative,yung registrar kulang minsan lately,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,3
Staff,Neutral,"nothing major to report. Plus, no comment, okay naman, in general.",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3
Facilities,Negative,yung cafeteria sobrang liit. hallway delikado talaga today,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Facilities,Positive,The campus is in good condition lately.,4.0,5.0,4.0,5.0,4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Negative,"Hindi masyadong maganda ang serbisyo. 😭 On the other hand, nothing major to report.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2
Staff,Positive,madaling kausap yung nasa counter this sem,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5
Payments,Neutral,"sakto lang yung portal lately. Also, yung portal confusing yung breakdown 🙂",,,,,,,,,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,3
Payments,Negative,"Sana mas mabilis maproseso. 😅 On the other hand, tuition was explained clearly today. 😅",,,,,,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,2
Staff,Neutral,"Staff was there, did their job - not bad not great; parang medyo sayang pero pwede pa rin naman.",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3
Staff,Negative,"So far, the maintenance team was dismissive of my concern this week. 😭",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2
Staff,Negative,"Honestly, the secretary took forever to reply.",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2
Facilities,Positive,"Honestly, the campus was well maintained ngayong sem.",1.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Payments,Positive,mabilis ang transaction fees this sem,,,,,,,,,2.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Positive,"Honestly, the gym was spacious enough. 🙂",5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Neutral,pwede na si sir ngayong sem,,,,,,,,,,,,,,,,,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,,,,,,,,,3
Professors,Negative,hirap sundan propesor this sem. boring ang klase yung instructor 🙂,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,2
Payments,Positive,"Good experience overall. 🙂 Plus, good experience overall.",,,,,,,,,5.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Professors,Neutral,Sakto nalang adviser — overall.,,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,3
Facilities,Positive,maayos naman yung wifi 😭,4.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Neutral,The professor is decent enough. 😅,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,,,,,,,,,3
Facilities,Positive,"Malinis talaga ang campus. 😊, in general.",3.0,4.0,2.0,5.0,3.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Positive,"So far, the lecturer explains clearly.",,,,,,,,,,,,,,,,,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,,,,,,,,,4
Facilities,Positive,yung gym okay na okay lately 😅,3.0,3.0,4.0,5.0,1.0,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Payments,Positive,Smooth transaction today - no complaints here.,,,,,,,,,3.0,1.0,4.0,3.0,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,4
Facilities,Positive,malinis naman yung classroom 😭 Nothing special about the room.,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Positive,adviser malinaw magturo this sem 😅,,,,,,,,,,,,,,,,,3.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,,,,,,,,,4
Staff,Positive,si guard walang issue today 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4
Facilities,Neutral,medyo so-so computers lately,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,nothing special about the room — sa totoo lang.,2.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Neutral,"The instructor teaches fine, nothing special this week.",,,,,,,,,,,,,,,,,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,,,,,,,,,2
Professors,Positive,"Overall, ma'am explains clearly. No complaints about the professor.",,,,,,,,,,,,,,,,,5.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,,,,,,,,,4
Professors,Positive,helpful naman si prof lately,,,,,,,,,,,,,,,,,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,,,,,,,,,4
Staff,Negative,Sana mas mabilis next time. 🙁,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2
Staff,Positive,cashier sulit ang serbisyo,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4
Payments,Negative,yung payment confusing yung breakdown,,,,,,,,,4.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Positive,"One of the best profs I've had. 🙂, sa totoo lang.",,,,,,,,,,,,,,,,,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,,,,,,,,,4
Facilities,Positive,"nice environment overall. 🙂, for real.",5.0,4.0,3.0,1.0,5.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Neutral,"Staff was okay, nothing special today.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,3
Payments,Positive,tuition sulit ang proseso,,,,,,,,,2.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Professors,Neutral,si prof pwede na this week. Ang bagal intindihin minsan. 😭,,,,,,,,,,,,,,,,,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,,,,,,,,,3
Payments,Positive,payment was quick and easy — tbh.,,,,,,,,,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Professors,Positive,Prof gives fair grades this week. 😭,,,,,,,,,,,,,,,,,5.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,,,,,,,,,4
Facilities,Neutral,"facilities are okay, sa totoo lang.",2.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Neutral,Wala naman akong issue. admin manageable naman 😭,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,3
Professors,Positive,Very good professor. 🙂 — consistently.,,,,,,,,,,,,,,,,,4.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,,4
Payments,Neutral,"It's fine, nothing more to say, could be better.",,,,,,,,,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,3
Payments,Positive,"The portal was processed quickly this week, consistently.",,,,,,,,,5.0,5.0,5.0,5.0,3.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Negative,medyo mataray guard sa gate ngayong sem 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,2
Staff,Positive,ang bait guard sa gate lately,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4
Professors,Positive,The facilitator is very approachable ngayong sem.,,,,,,,,,,,,,,,,,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,,,,,,,,,4
Professors,Positive,"good teaching style. 🙂, overall.",,,,,,,,,,,,,,,,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,,5
Payments,Negative,Payment is confusing lately.,,,,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,2
Professors,Positive,si ma'am maayos magturo lately,,,,,,,,,,,,,,,,,4.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,,,,,,,,,4
Facilities,Negative,"sana ayusin yung projector, sayang.",1.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Positive,"no complaints about the professor. 😊, honestly.",,,,,,,,,,,,,,,,,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,,,,,,,,,4
Payments,Neutral,sakto lang resibo 😭 The fees was fair enough today. 😭,,,,,,,,,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Payments,Neutral,"So far, the portal was fair enough.",,,,,,,,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,"Overall, the clinic could be better.",4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Negative,cashier ang yabang this week,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1
Payments,Positive,"fees walang issue lately 😊, as expected.",,,,,,,,,5.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,4
Staff,Positive,ayos makausap cashier 😭,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,5.0,3.0,4.0,1.0,2.0,3
Professors,Negative,yung instructor parang laging galit ngayong sem,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,2
Payments,Negative,"So far, tuition kept crashing during checkout. 🙂 Sana may installment option.",,,,,,,,,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Negative,yung prof mabilis masyado magturo lately,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,2
Professors,Positive,ang galing magturo adviser this sem,,,,,,,,,,,,,,,,,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,5
Payments,Neutral,process ng bayad sakto lang this sem 😭,,,,,,,,,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Staff,Negative,"Sana mas maraming staff. 😅, ang hirap.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2
Payments,Negative,The fees took too much time.,,,,,,,,,1.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,2
Professors,Negative,prof needs to slow down. 🙁 - sobra.,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,2
Professors,Neutral,okay lang magturo propesor this week 😅,,,,,,,,,,,,,,,,,4.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,,,,,,,,,3
Professors,Neutral,"Sana mas maraming examples. 😐, could be better.",,,,,,,,,,,,,,,,,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Payments,Negative,The online payment system had hidden fees this sem. Sobrang abala ng buong proseso.,,,,,,,,,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,2
Facilities,Neutral,Okay yung library hours - sakto lang.,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Negative,"Kulang yung chairs, sa totoo lang.",5.0,3.0,5.0,1.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Positive,The computer lab was spacious enough.,4.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Positive,very good professor. 🙂 — tbh.,,,,,,,,,,,,,,,,,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,4
Facilities,Neutral,"aircon pwede na this week. Also, sobrang gulo ng lugar yung classroom today; parang medyo forever pero pwede pa rin naman.",3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Neutral,medyo so-so si guard this sem,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3
Facilities,Neutral,yung gym sakto lang ngayong sem,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Negative,sobrang crowded outlets,5.0,1.0,2.0,1.0,3.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Neutral,"Sana mas malinaw yung announcements. Also, so far, front desk was acceptable.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2
Staff,Neutral,"Nothing major to report. 😐, medyo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3
Professors,Neutral,"teaches okay, nothing more - in general.",,,,,,,,,,,,,,,,,2.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,,,,,,,,,3
Professors,Negative,The lecturer was intimidating to approach ngayong sem. 😅,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,,,,,,,,,2
Professors,Negative,"The lecturer was condescending to students today. 😅 Plus, one of the best profs I've had.",,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,2
